nwb_id,path,size_mb,identifier
798048902,sub-797676582/sub-797676582_ses-798048902_icephys.nwb,54.0,58e72e08-bb01-4d76-b66a-896c04606353
798146020,sub-797676582/sub-797676582_ses-798146020_icephys.nwb,42.9,8fa7168e-1afa-40ac-a499-5e6f0734507d
798199041,sub-797676582/sub-797676582_ses-798199041_icephys.nwb,61.0,90e03f22-f5a1-4ba2-9148-2c71ad85a09b
798209948,sub-797676582/sub-797676582_ses-798209948_icephys.nwb,19.0,55b5166e-edad-47d4-a519-46d62415c2a2
798297332,sub-797676582/sub-797676582_ses-798297332_icephys.nwb,61.4,a1301f74-099c-454d-a350-62bac23de4a2
798321505,sub-797676582/sub-797676582_ses-798321505_icephys.nwb,59.2,2d4bc115-8371-423a-966f-8465caf750c3
798332188,sub-797676582/sub-797676582_ses-798332188_icephys.nwb,59.3,d20d419d-d291-400e-ae91-239bdc99c2c0
798337169,sub-797676582/sub-797676582_ses-798337169_icephys.nwb,26.9,127ee8d6-49ae-4e02-8bdd-22ba2d3ce9e1
798349842,sub-797676582/sub-797676582_ses-798349842_icephys.nwb,59.4,e10f4b0a-ebdb-4df3-a3e5-f2d4ac74121c
798866690,sub-797676582/sub-797676582_ses-798866690_icephys.nwb,59.2,df3189d3-892f-4d71-a028-5d39ad3bdcc5
799031059,sub-793165711/sub-793165711_ses-799031059_icephys.nwb,21.2,98b1f046-4ab4-4e6a-b60e-6e49076c1933
799057801,sub-793165711/sub-793165711_ses-799057801_icephys.nwb,20.0,950d3f7b-dbc4-4fb4-a0c4-5adff9ca5af3
805734675,sub-805678822/sub-805678822_ses-805734675_icephys.nwb,59.7,de0b49c3-cfeb-4407-9c52-293a64241f3d
805772853,sub-805678822/sub-805678822_ses-805772853_icephys.nwb,77.3,9ea08c74-e53d-40d4-a455-4de55fce77dd
811984526,sub-811677083/sub-811677083_ses-811984526_icephys.nwb,28.4,c3611166-fdfd-4742-aab9-28779cc04d56
812559845,sub-811677083/sub-811677083_ses-812559845_icephys.nwb,28.4,3e5df8c0-9ed2-435e-aa8f-8e0e86474238
819074421,sub-813352040/sub-813352040_ses-819074421_icephys.nwb,19.1,2a4a987f-8eb5-41a1-a76b-ed228c6f1b06
819106777,sub-813352040/sub-813352040_ses-819106777_icephys.nwb,19.6,4856c07b-91f8-401c-8d6e-ec15f3ed5867
819116462,sub-813352040/sub-813352040_ses-819116462_icephys.nwb,23.6,9db82c80-d32f-4f45-bf66-a142b16493fd
819133336,sub-813352040/sub-813352040_ses-819133336_icephys.nwb,33.6,300528d3-2062-46fc-9107-8a6a1456f2c7
819133336,sub-813352040/sub-813352040_ses-819133336_icephys.nwb,33.6,300528d3-2062-46fc-9107-8a6a1456f2c7
819165835,sub-813352040/sub-813352040_ses-819165835_icephys.nwb,20.3,4b71b36a-67ff-4f3d-9183-a307ac2de82f
819177656,sub-813352040/sub-813352040_ses-819177656_icephys.nwb,20.4,637c1da7-f63c-491d-9bbd-9fdf9b23d9b9
819185113,sub-813352040/sub-813352040_ses-819185113_icephys.nwb,21.7,968ba0c4-9dc7-437e-94b9-3cb819a9aba8
819191225,sub-813352040/sub-813352040_ses-819191225_icephys.nwb,29.2,fabf5b20-5062-4275-bafb-48918a20b54c
819194539,sub-813352040/sub-813352040_ses-819194539_icephys.nwb,59.1,66ecb725-1ca6-456c-b881-f7ced848b88d
819197395,sub-813352040/sub-813352040_ses-819197395_icephys.nwb,20.3,e85c4a81-e207-4256-acb7-296f512a5165
819200423,sub-813352040/sub-813352040_ses-819200423_icephys.nwb,24.6,1e6facc2-79eb-4b11-b88c-1cae441d713a
819206225,sub-813352040/sub-813352040_ses-819206225_icephys.nwb,60.6,62e705dd-afc8-4aaa-8ac1-c84b1901a3ed
819209049,sub-813352040/sub-813352040_ses-819209049_icephys.nwb,20.1,4fa9bdfd-72bd-4cbe-a456-dd61344d22c9
819211268,sub-813352040/sub-813352040_ses-819211268_icephys.nwb,55.2,b98651e0-30ba-4011-a662-ee2e26e8e334
819213646,sub-813352040/sub-813352040_ses-819213646_icephys.nwb,23.0,554a33fb-f5ca-43c7-813a-30c7b9c6abb2
819218991,sub-813352040/sub-813352040_ses-819218991_icephys.nwb,29.1,e15e7b42-0683-49c2-8fa4-e178b7870103
819221250,sub-813352040/sub-813352040_ses-819221250_icephys.nwb,60.4,9314820e-2b1b-42d0-9ffc-c3b9c5202924
819223620,sub-813352040/sub-813352040_ses-819223620_icephys.nwb,60.2,289b938c-475c-4fb1-8ee3-327141742b5b
819226251,sub-813352040/sub-813352040_ses-819226251_icephys.nwb,44.0,aff47619-b9c9-437c-8fb8-7efa44caf0a6
819228933,sub-813352040/sub-813352040_ses-819228933_icephys.nwb,55.3,a217c9b3-7b67-46f3-8310-9f8d0f33b7a8
819770635,sub-819522395/sub-819522395_ses-819770635_icephys.nwb,19.6,cf2eef0c-efd5-4915-8121-8a3867423b0f
819891491,sub-819522395/sub-819522395_ses-819891491_icephys.nwb,29.4,2cafb397-d40a-45d0-a4e4-b7bdf4947224
819983003,sub-819522395/sub-819522395_ses-819983003_icephys.nwb,23.9,3486d2b4-bd87-4f14-83d6-c0bc9c28cf21
820022494,sub-819522395/sub-819522395_ses-820022494_icephys.nwb,38.0,6f605983-0d82-4f18-b4ca-f2be2928ee50
820061071,sub-819522395/sub-819522395_ses-820061071_icephys.nwb,24.1,1fa3863e-3f68-4809-97b9-2cbb74b22f96
832504720,sub-832340431/sub-832340431_ses-832504720_icephys.nwb,66.3,ef313e61-9477-4e25-8e90-282e64107e38
832691191,sub-832340431/sub-832340431_ses-832691191_icephys.nwb,45.3,71880af9-3010-4379-a862-59b315a7ad37
833784647,sub-832340431/sub-832340431_ses-833784647_icephys.nwb,24.8,67a160c7-32da-4eb4-9235-6ab479efc0fd
835673539,sub-835477230/sub-835477230_ses-835673539_icephys.nwb,32.2,52326c10-851b-45c9-8f9c-ddf2105e156f
835674199,sub-835477230/sub-835477230_ses-835674199_icephys.nwb,57.4,bb9685b4-fac1-4995-be39-803b6c4c0ced
835727090,sub-835477230/sub-835477230_ses-835727090_icephys.nwb,65.4,4b184a41-5e0a-45e4-9f56-7e012aeef14f
835730310,sub-835477230/sub-835477230_ses-835730310_icephys.nwb,63.8,235870c8-3008-492c-8699-2e117cd46cd4
839223718,sub-837533189/sub-837533189_ses-839223718_icephys.nwb,28.7,ec914133-0a45-4a2f-94b9-b5907dc7fcd2
839931440,sub-839796862/sub-839796862_ses-839931440_icephys.nwb,24.7,537797a3-650c-474f-a1a2-3902ea7a6082
839996579,sub-839796862/sub-839796862_ses-839996579_icephys.nwb,65.1,65d25680-04dd-430d-8d52-c1bfd7381af0
840113066,sub-839796862/sub-839796862_ses-840113066_icephys.nwb,35.3,cc1f0681-cb93-4bee-825f-5b8f6a45d507
847678242,sub-846404050/sub-846404050_ses-847678242_icephys.nwb,21.2,669250a2-a860-4e39-a668-d559adbdcc96
847770178,sub-846404050/sub-846404050_ses-847770178_icephys.nwb,21.2,16d185c0-4d30-4ed7-b661-6d7bda7fbb86
847865279,sub-846404050/sub-846404050_ses-847865279_icephys.nwb,28.6,1d4947dd-dd73-4678-9928-a556963db7c1
847895793,sub-846404050/sub-846404050_ses-847895793_icephys.nwb,19.1,7891885c-9fd7-4b12-8620-0d6c58b6c7ed
847940469,sub-846404050/sub-846404050_ses-847940469_icephys.nwb,36.7,de24e745-e35e-42b1-ab08-3f16bd3642f0
847970008,sub-846404050/sub-846404050_ses-847970008_icephys.nwb,19.7,cdc282f8-a692-4a8c-a520-15fe03ebd6f8
848348427,sub-846404050/sub-846404050_ses-848348427_icephys.nwb,20.2,76079e4e-ecc0-4f63-acdf-9147d737c796
848389940,sub-846404050/sub-846404050_ses-848389940_icephys.nwb,27.7,8df2d959-aa6f-45c1-bc3a-dd8ccd0f1e10
848565133,sub-846404050/sub-846404050_ses-848565133_icephys.nwb,22.1,efd7560a-95cf-49ad-8c42-12da0f846504
848586183,sub-846404050/sub-846404050_ses-848586183_icephys.nwb,31.4,efbfb8a8-35b4-45ea-ab2f-6e0572a85258
848590489,sub-846404050/sub-846404050_ses-848590489_icephys.nwb,20.5,c3af9fb0-aa77-4897-953f-8b9972c8c8cb
848610365,sub-846404050/sub-846404050_ses-848610365_icephys.nwb,27.1,8ab446ed-5fb7-44ab-b308-159b426096c4
848627815,sub-846404050/sub-846404050_ses-848627815_icephys.nwb,21.1,f9a00503-f495-43dd-a57d-e84799f05b84
848629111,sub-846404050/sub-846404050_ses-848629111_icephys.nwb,43.4,87720e7c-1aeb-429a-a804-835f1abf36c7
848632801,sub-846404050/sub-846404050_ses-848632801_icephys.nwb,28.5,37c73eda-ce7f-4938-8721-999648cd041c
848636862,sub-846404050/sub-846404050_ses-848636862_icephys.nwb,23.2,dae25366-1c54-4874-8fe7-0d813148af6d
848653368,sub-846404050/sub-846404050_ses-848653368_icephys.nwb,19.4,dff74863-b9da-4e2e-8aff-9684c2cf11af
848656880,sub-846404050/sub-846404050_ses-848656880_icephys.nwb,23.5,ed286b7e-954d-4fd5-8396-5859726e8741
848680960,sub-846404050/sub-846404050_ses-848680960_icephys.nwb,36.7,a10089ec-44bd-4668-ac2b-dab24eb4469d
850885881,sub-849052252/sub-849052252_ses-850885881_icephys.nwb,20.7,e4f18e75-514d-4070-ad7b-b9f6912b2212
850916851,sub-849052252/sub-849052252_ses-850916851_icephys.nwb,19.4,52298412-b668-4bed-b11c-7cf3d5e01783
851002801,sub-849052252/sub-849052252_ses-851002801_icephys.nwb,20.7,25b77bd8-90ac-4535-89e5-d7826a20ba6a
851673495,sub-849052252/sub-849052252_ses-851673495_icephys.nwb,24.0,0ab5e032-8233-4edf-9d37-4b773572303d
851688593,sub-849052252/sub-849052252_ses-851688593_icephys.nwb,20.1,a21c0961-6a86-4434-a77c-a79d62dbf005
851708174,sub-849052252/sub-849052252_ses-851708174_icephys.nwb,29.7,6636686e-be76-4eed-8e3b-3d1a038d934c
851805908,sub-849052252/sub-849052252_ses-851805908_icephys.nwb,21.7,beb6c48f-6f08-418c-bcca-2964f11a5e0c
851826230,sub-849052252/sub-849052252_ses-851826230_icephys.nwb,22.3,02e0b74a-36c8-4722-a207-62f2ecc4d2eb
851852960,sub-849052252/sub-849052252_ses-851852960_icephys.nwb,20.7,671cf718-b4c1-4794-9f63-e7b93531e6e1
851866160,sub-849052252/sub-849052252_ses-851866160_icephys.nwb,18.5,cce1f284-87a8-48a0-9d5a-89234a01b508
851881593,sub-849052252/sub-849052252_ses-851881593_icephys.nwb,20.3,de86c14a-4f06-4c09-b061-4dd030e75889
851890102,sub-849052252/sub-849052252_ses-851890102_icephys.nwb,19.2,318e0fd3-b5fd-47ef-befd-8b306a4fe294
852425401,sub-852238534/sub-852238534_ses-852425401_icephys.nwb,61.6,e2b0c2df-3317-43ea-a9d0-ca01cac58f22
852461641,sub-852238534/sub-852238534_ses-852461641_icephys.nwb,25.9,bc4d625c-a14f-4c74-8570-c47e34762d7b
852537319,sub-849052252/sub-849052252_ses-852537319_icephys.nwb,26.9,fa3008b2-8a71-41e2-a3a3-25a5b57a790d
852543403,sub-852238534/sub-852238534_ses-852543403_icephys.nwb,61.8,6e9b829d-c67b-4293-bf9c-c66493a0f971
852555856,sub-849052252/sub-849052252_ses-852555856_icephys.nwb,20.7,bb826c5e-5e68-4199-80d1-c112d9d263c8
852568572,sub-849052252/sub-849052252_ses-852568572_icephys.nwb,18.0,2102b05c-5bb5-46fa-be05-eb486146a875
852636209,sub-849052252/sub-849052252_ses-852636209_icephys.nwb,25.2,8db0169a-4ec8-4281-805c-40f0e228cfd0
852652585,sub-849052252/sub-849052252_ses-852652585_icephys.nwb,24.9,66cafa6a-04b5-4f4f-9b9d-77523cdafe67
853039338,sub-852318897/sub-852318897_ses-853039338_icephys.nwb,20.4,bd7e9487-ab67-4645-ab04-ec093f75fcf8
854632863,sub-854418264/sub-854418264_ses-854632863_icephys.nwb,22.4,469dca27-af07-4c05-8403-2eb51ee1417f
854665238,sub-854418264/sub-854418264_ses-854665238_icephys.nwb,66.3,05f126a2-2c92-44c8-ab80-037972d0afae
855286252,sub-852318897/sub-852318897_ses-855286252_icephys.nwb,22.7,0246a4c8-3cfa-4e59-88b4-0feb24f980a1
855295564,sub-852318897/sub-852318897_ses-855295564_icephys.nwb,20.2,90259c03-f252-4022-bd1e-a04e6e25782f
855332413,sub-852318897/sub-852318897_ses-855332413_icephys.nwb,23.6,1cc9c884-5a54-4b07-8cbe-083a5b5ff782
855336885,sub-852318897/sub-852318897_ses-855336885_icephys.nwb,21.8,69686db8-0a41-4465-8ef8-ac769f73e41d
855448990,sub-852318897/sub-852318897_ses-855448990_icephys.nwb,19.9,6fd93197-9767-4570-a41c-05c8d20ef524
855460170,sub-852318897/sub-852318897_ses-855460170_icephys.nwb,20.3,6613d4c9-10b7-4196-8c69-5175d850213c
855465977,sub-852318897/sub-852318897_ses-855465977_icephys.nwb,28.1,6dc6aeff-c843-4812-87a0-9eec35812e26
855481744,sub-852318897/sub-852318897_ses-855481744_icephys.nwb,18.9,a40ef4fc-0bf9-44b9-a681-5d26125489a9
855488235,sub-852318897/sub-852318897_ses-855488235_icephys.nwb,41.7,206d83e5-a279-45d8-a133-db6a51ba1016
855540734,sub-852318897/sub-852318897_ses-855540734_icephys.nwb,29.4,c1734101-0204-4d84-9f36-8a7367e5b308
855760459,sub-852318897/sub-852318897_ses-855760459_icephys.nwb,19.3,c35f7ac0-143e-4487-b3eb-085fc08d5517
855775198,sub-852318897/sub-852318897_ses-855775198_icephys.nwb,30.1,c238f6ad-1718-436b-b290-16fb6523136c
855783043,sub-852318897/sub-852318897_ses-855783043_icephys.nwb,35.2,c807a181-1a7e-4be7-95c2-148c0de16fc3
855805103,sub-852318897/sub-852318897_ses-855805103_icephys.nwb,23.1,6a25e6cb-b83d-4530-99e4-855e48410e63
855827092,sub-852318897/sub-852318897_ses-855827092_icephys.nwb,25.8,4bb4e991-38dc-460a-917b-f9884ad2ab91
855884204,sub-852318897/sub-852318897_ses-855884204_icephys.nwb,20.4,8013539e-6618-44e5-86ff-15a160451586
855895054,sub-852318897/sub-852318897_ses-855895054_icephys.nwb,31.6,4e22c729-9916-44a6-9d2a-380ccb8fec4f
855931880,sub-854418264/sub-854418264_ses-855931880_icephys.nwb,35.8,dec236c6-49e4-49f4-b53e-9e629229efbe
855950383,sub-854418264/sub-854418264_ses-855950383_icephys.nwb,21.0,10b1595d-cd17-4279-959b-c564a13abf7a
855960160,sub-854418264/sub-854418264_ses-855960160_icephys.nwb,19.9,a1a10bfd-ce3f-454e-b6c5-c049cab8eba3
855966390,sub-854418264/sub-854418264_ses-855966390_icephys.nwb,22.3,6d1c5462-730e-4996-97e3-01d04b2cfd28
855973613,sub-854418264/sub-854418264_ses-855973613_icephys.nwb,20.4,d91ff35e-0be0-4bc4-ae21-875bebf3eb52
856015250,sub-854418264/sub-854418264_ses-856015250_icephys.nwb,26.9,f3f6b1f6-1223-4653-a0bc-ceec0c58681c
856026284,sub-854418264/sub-854418264_ses-856026284_icephys.nwb,24.7,f126676b-5ffd-4b1e-8fd1-4f337b845367
856243319,sub-854418264/sub-854418264_ses-856243319_icephys.nwb,20.6,5ccfd7bf-fbc7-467c-9c14-e006c45b0a48
856257185,sub-854418264/sub-854418264_ses-856257185_icephys.nwb,24.7,765f39ef-afad-4664-a00a-0bb02c115996
856271129,sub-854418264/sub-854418264_ses-856271129_icephys.nwb,22.9,effacdfa-6d1e-41bf-b666-0fc6578f7b70
856284517,sub-854418264/sub-854418264_ses-856284517_icephys.nwb,20.7,e36ed7d6-d5f8-4ef3-bf0a-3caaf31433ef
856297122,sub-854418264/sub-854418264_ses-856297122_icephys.nwb,19.0,e7f9a66f-06b8-432c-8d3f-667290416b78
856298141,sub-854418264/sub-854418264_ses-856298141_icephys.nwb,20.4,d487afd0-e7df-4a34-a759-39f839befff8
856304448,sub-854418264/sub-854418264_ses-856304448_icephys.nwb,20.9,a3a2fe24-fa8f-40a9-8ed5-da237b28a2b5
857469215,sub-857183962/sub-857183962_ses-857469215_icephys.nwb,68.8,df07c2bf-c5be-4c93-9d05-54d86e0a8311
857568495,sub-857183962/sub-857183962_ses-857568495_icephys.nwb,72.1,2ab0efbe-6b89-4aa1-a483-b3b542ff77d3
857580744,sub-857183962/sub-857183962_ses-857580744_icephys.nwb,65.5,ea04cbf3-9f0c-4040-a4fb-d0556763df7b
857618483,sub-857183962/sub-857183962_ses-857618483_icephys.nwb,19.4,0c1057ae-823f-4d77-98a4-c5f9e5ede046
857674873,sub-857183962/sub-857183962_ses-857674873_icephys.nwb,69.7,25eb6da0-94a5-4e0b-84b3-24e73cfb94b1
857679080,sub-857183962/sub-857183962_ses-857679080_icephys.nwb,64.0,23f1cdec-ac13-432d-b785-501c48da4365
864063186,sub-861697826/sub-861697826_ses-864063186_icephys.nwb,23.1,db4bd815-75e0-44dd-ba61-e68106f2e9a7
864072643,sub-861697826/sub-861697826_ses-864072643_icephys.nwb,31.3,3567347f-8679-4917-87a5-1cf4bb522b7e
867999662,sub-867677402/sub-867677402_ses-867999662_icephys.nwb,21.7,c6f6b85d-b878-4095-a209-6203ecaa6c38
868073555,sub-867677402/sub-867677402_ses-868073555_icephys.nwb,46.3,ff7d8d5a-4d72-4ec3-87ab-1ff721744732
868106479,sub-867677402/sub-867677402_ses-868106479_icephys.nwb,41.7,f24e9c36-6df8-4c4d-b990-0283662f2ed9
868109850,sub-867677402/sub-867677402_ses-868109850_icephys.nwb,21.9,f06f6756-2ada-44e3-a657-9367a4cbefff
868124858,sub-867677402/sub-867677402_ses-868124858_icephys.nwb,27.6,fc0f50d4-a580-4a14-8124-05a3cb27b5b1
868145850,sub-867677402/sub-867677402_ses-868145850_icephys.nwb,31.6,2cf7853d-8ac6-4c7a-a218-af383ebd931c
868168635,sub-867677402/sub-867677402_ses-868168635_icephys.nwb,29.9,e6d0a888-80ab-4ed2-9c56-639386a20887
868240696,sub-868104622/sub-868104622_ses-868240696_icephys.nwb,23.2,e33bf370-4ee8-4fee-a351-301a083d56a3
872139487,sub-867677402/sub-867677402_ses-872139487_icephys.nwb,20.4,a848f162-5fed-4bc0-8ec2-0c53239cff88
873756822,sub-871554083/sub-871554083_ses-873756822_icephys.nwb,23.0,417cab4f-f915-409c-8423-f6a36d686c3a
873779439,sub-871554083/sub-871554083_ses-873779439_icephys.nwb,45.0,354544a3-17c2-4c63-b7a4-3e011f518c59
873805567,sub-871554083/sub-871554083_ses-873805567_icephys.nwb,35.7,a1b3de40-9acb-4f6a-a2e1-0fe62c97fc87
873817347,sub-871554083/sub-871554083_ses-873817347_icephys.nwb,26.9,0335a7b0-4a22-4502-a360-e68eaa6d83b1
875385912,sub-871554083/sub-871554083_ses-875385912_icephys.nwb,26.9,473cdb28-9dda-47ba-b379-fd4d1ef3eb10
875493592,sub-871554083/sub-871554083_ses-875493592_icephys.nwb,28.6,5ada5b1f-7618-4072-bf5f-a022d9af8581
880361454,sub-879881396/sub-879881396_ses-880361454_icephys.nwb,52.5,838f5504-b316-4d80-a627-32172333ad74
880506499,sub-879881396/sub-879881396_ses-880506499_icephys.nwb,62.3,ea8a4374-3904-4e4f-be1e-ef6bddabc0da
880702290,sub-879881396/sub-879881396_ses-880702290_icephys.nwb,20.7,de3a1974-1b7a-4222-b449-5be42c567f24
886367592,sub-879881396/sub-879881396_ses-886367592_icephys.nwb,37.6,248e1189-e11c-4fdc-9177-4810e41fff86
886414486,sub-879881396/sub-879881396_ses-886414486_icephys.nwb,20.0,a0a178ec-8716-4221-9018-ed6b26c23928
886538790,sub-879881396/sub-879881396_ses-886538790_icephys.nwb,25.3,2bbf8bb0-7e4f-42e9-926f-1ee305c7cc07
886543948,sub-879881396/sub-879881396_ses-886543948_icephys.nwb,24.2,05af0bbe-ab33-4ca0-9412-535c6427f99a
886546999,sub-879881396/sub-879881396_ses-886546999_icephys.nwb,22.6,bab45a2f-6029-46ca-8d8c-24a8c9fb21e9
886972967,sub-879881396/sub-879881396_ses-886972967_icephys.nwb,19.3,0d8a8dbf-843b-480c-85c7-9730268500b4
887127366,sub-879881396/sub-879881396_ses-887127366_icephys.nwb,20.6,cf4357dc-84c3-4d0d-9eaf-c8ac9c4c5433
889746152,sub-889628154/sub-889628154_ses-889746152_icephys.nwb,20.4,a7079b18-3ce9-4269-bc89-f853e38a06c2
889748381,sub-889628154/sub-889628154_ses-889748381_icephys.nwb,29.9,bc990062-86ec-4375-bb79-fd52f0c4f573
889775041,sub-889628154/sub-889628154_ses-889775041_icephys.nwb,21.7,6dd9ea78-9a04-47e8-86b2-dc92b89638d9
889787048,sub-889628154/sub-889628154_ses-889787048_icephys.nwb,52.9,7d299743-0524-41df-8148-afb1e36df16b
893412281,sub-889628154/sub-889628154_ses-893412281_icephys.nwb,33.6,d9076e09-16a8-4a5b-b7e9-48b33ee2494a
893455729,sub-889628154/sub-889628154_ses-893455729_icephys.nwb,35.3,d7444e72-2b2f-40b5-8119-b3fc25242676
893462401,sub-889628154/sub-889628154_ses-893462401_icephys.nwb,26.1,8f696b9c-8386-412d-9c11-242feb37565b
893503498,sub-889628154/sub-889628154_ses-893503498_icephys.nwb,35.4,0f23a3dd-8d49-4d4b-a7b2-6291caccc296
893540617,sub-889628154/sub-889628154_ses-893540617_icephys.nwb,20.8,e0aec901-52cb-4c1d-b077-dcdfbd9c48c5
893586737,sub-889628154/sub-889628154_ses-893586737_icephys.nwb,20.4,1178ca63-55b1-495c-b446-347b9fb7dd84
893605727,sub-889628154/sub-889628154_ses-893605727_icephys.nwb,25.0,7b687583-b09d-4325-8ec2-c2da766a93a0
893605923,sub-889628154/sub-889628154_ses-893605923_icephys.nwb,36.9,568871cf-32db-4a81-9b14-a6f791c59c7a
893647118,sub-889628154/sub-889628154_ses-893647118_icephys.nwb,21.7,3b60eb6d-e444-4d0c-b486-c8107dedd0d0
893655610,sub-889628154/sub-889628154_ses-893655610_icephys.nwb,34.9,45ce752d-eee8-4644-a97f-bc3fbc93136d
893695140,sub-889628154/sub-889628154_ses-893695140_icephys.nwb,24.4,2bb70cd6-6252-4706-94ec-9b700fe16bfb
